replica,escenario,fuente,metodo,demanda,vehiculos,comparables,p_sin_ruta,p_sin_ruta_base,aceptacion_nh,vc_max,mediana_base,mediana_escenario,p95_base,p95_escenario,red_total_base,red_total_escenario,libre_mediana_base,libre_mediana_escenario,libre_p95_base,libre_p95_escenario,libre_red_total_base,libre_red_total_escenario
27,reforma,lcg,polar,1.0,4947,4947,0.0,0.0,0.7362702783152255,0.6274690658907311,650.3810710050352,643.9881283723665,1199.0248909914558,1221.4876474072337,3132287.4985980634,3139666.2723884955,590.4,590.4,862.4,873.4,2599401.3,2619420.3
28,base,lcg,polar,1.0,5103,5103,0.0,0.0,0.73828125,0.6345989969041372,650.0944941864034,650.0944941864034,1189.9878910714071,1189.9878910714071,3234444.8226022404,3234444.8226022404,588.3,588.3,861.2,861.2,2674708.8,2674708.8
28,vista_hermosa,lcg,polar,1.0,5103,5103,0.0,0.0,0.73828125,1.5053264846558425,650.0944941864034,1010.9198379510325,1189.9878910714071,1723.1520370963078,3234444.8226022404,4590946.1005057795,588.3,870.1,861.2,1193.4,2674708.8,3638349.6
28,reforma,lcg,polar,1.0,5103,5103,0.0,0.0,0.73828125,0.6345989969041372,650.0944941864034,644.7219049537694,1189.9878910714071,1206.8578381086836,3234444.8226022404,3228870.4861281374,588.3,588.3,861.2,866.6,2674708.8,2695852.4
29,base,lcg,polar,1.0,5079,5079,0.0,0.0,0.7472414300426659,0.6702693163033333,651.7735395379297,651.7735395379297,1221.2720740943896,1221.2720740943896,3243977.0891686147,3243977.0891686147,590.4,590.4,868.1,868.1,2665415.2,2665415.2
29,vista_hermosa,lcg,polar,1.0,5079,5079,0.0,0.0,0.7472414300426659,1.4909461709932876,651.7735395379297,1008.572110074396,1221.2720740943896,1769.7020191234153,3243977.0891686147,4582171.080437987,590.4,870.1,868.1,1193.4,2665415.2,3613867.7
29,reforma,lcg,polar,1.0,5079,5079,0.0,0.0,0.7472414300426659,0.715193317593508,651.7735395379297,644.7173172147734,1221.2720740943896,1243.4317734099768,3243977.0891686147,3244147.1162061403,590.4,590.4,868.1,879.1,2665415.2,2685710.3
0,base,randu,polar,1.0,5001,5001,0.0,0.0,0.7315681685196022,0.7445707475047669,642.2878272658032,642.2878272658032,1188.7324451608645,1188.7324451608645,3140323.1767323436,3140323.1767323436,587.8,587.8,868.1,868.1,2598100.8,2598100.8
0,vista_hermosa,randu,polar,1.0,5001,5001,0.0,0.0,0.7315681685196022,1.6605647950924884,642.2878272658032,999.0333153198853,1188.7324451608645,1734.5771526526585,3140323.1767323436,4429243.442017669,587.8,865.7,868.1,1199.3,2598100.8,3527815.5999999996
0,reforma,randu,polar,1.0,5001,5001,0.0,0.0,0.7315681685196022,0.7445707475047669,642.2878272658032,635.9765167171765,1188.7324451608645,1212.944073809033,3140323.1767323436,3138383.468882888,587.8,587.8,868.1,884.2,2598100.8,2619037.6999999997
1,base,randu,polar,1.0,5001,5001,0.0,0.0,0.7315681685196022,0.7445707475047669,642.2878272658032,642.2878272658032,1188.7324451608645,1188.7324451608645,3140323.1767323436,3140323.1767323436,587.8,587.8,868.1,868.1,2598100.8,2598100.8
1,vista_hermosa,randu,polar,1.0,5001,5001,0.0,0.0,0.7315681685196022,1.6605647950924884,642.2878272658032,999.0333153198853,1188.7324451608645,1734.5771526526585,3140323.1767323436,4429243.442017669,587.8,865.7,868.1,1199.3,2598100.8,3527815.5999999996
1,reforma,randu,polar,1.0,5001,5001,0.0,0.0,0.7315681685196022,0.7445707475047669,642.2878272658032,635.9765167171765,1188.7324451608645,1212.944073809033,3140323.1767323436,3138383.468882888,587.8,587.8,868.1,884.2,2598100.8,2619037.6999999997
2,base,randu,polar,1.0,5248,5248,0.0,0.0,0.7466211409873381,0.5984009515310997,654.8800692256743,654.8800692256743,1190.2779323336038,1190.2779323336038,3321098.8718853816,3321098.8718853816,590.4,590.4,862.4,862.4,2742688.5,2742688.5
2,vista_hermosa,randu,polar,1.0,5248,5248,0.0,0.0,0.7466211409873381,1.3204831345065262,654.8800692256743,1011.3187925155528,1190.2779323336038,1752.948401478533,3321098.8718853816,4721225.0557890795,590.4,865.7,862.4,1200.6,2742688.5,3735283.1
2,reforma,randu,polar,1.0,5248,5248,0.0,0.0,0.7466211409873381,0.6045479064945091,654.8800692256743,648.1566361084649,1190.2779323336038,1213.676462979038,3321098.8718853816,3318141.289402847,590.4,590.4,862.4,873.4,2742688.5,2763675.5
3,base,randu,polar,1.0,5248,5248,0.0,0.0,0.7466211409873381,0.5984009515310997,654.8800692256743,654.8800692256743,1190.2779323336038,1190.2779323336038,3321098.8718853816,3321098.8718853816,590.4,590.4,862.4,862.4,2742688.5,2742688.5
3,vista_hermosa,randu,polar,1.0,5248,5248,0.0,0.0,0.7466211409873381,1.3204831345065262,654.8800692256743,1011.3187925155528,1190.2779323336038,1752.948401478533,3321098.8718853816,4721225.0557890795,590.4,865.7,862.4,1200.6,2742688.5,3735283.1
3,reforma,randu,polar,1.0,5248,5248,0.0,0.0,0.7466211409873381,0.6045479064945091,654.8800692256743,648.1566361084649,1190.2779323336038,1213.676462979038,3321098.8718853816,3318141.289402847,590.4,590.4,862.4,873.4,2742688.5,2763675.5
4,base,randu,polar,1.0,5108,5108,0.0,0.0,0.741471911743359,0.7284325497473282,662.2511843860844,662.2511843860844,1210.8348618658576,1210.8348618658576,3279554.0020170715,3279554.0020170715,597.1,597.1,862.4,862.4,2695963.1,2695963.1
4,vista_hermosa,randu,polar,1.0,5108,5108,0.0,0.0,0.741471911743359,1.6239289684711935,662.2511843860844,1018.6890638161638,1210.8348618658576,1754.380900363435,3279554.0020170715,4644345.65373494,597.1,878.6,862.4,1193.4,2695963.1,3668788.9
4,reforma,randu,polar,1.0,5108,5108,0.0,0.0,0.741471911743359,0.7284325497473282,662.2511843860844,654.2638456450953,1210.8348618658576,1234.1477805915097,3279554.0020170715,3278514.4602682353,597.1,597.1,862.4,869.5,2695963.1,2717804.6
5,base,randu,polar,1.0,5108,5108,0.0,0.0,0.741471911743359,0.7284325497473282,662.2511843860844,662.2511843860844,1210.8348618658576,1210.8348618658576,3279554.0020170715,3279554.0020170715,597.1,597.1,862.4,862.4,2695963.1,2695963.1
5,vista_hermosa,randu,polar,1.0,5108,5108,0.0,0.0,0.741471911743359,1.6239289684711935,662.2511843860844,1018.6890638161638,1210.8348618658576,1754.380900363435,3279554.0020170715,4644345.65373494,597.1,878.6,862.4,1193.4,2695963.1,3668788.9
5,reforma,randu,polar,1.0,5108,5108,0.0,0.0,0.741471911743359,0.7284325497473282,662.2511843860844,654.2638456450953,1210.8348618658576,1234.1477805915097,3279554.0020170715,3278514.4602682353,597.1,597.1,862.4,869.5,2695963.1,2717804.6
6,base,randu,polar,1.0,4917,4917,0.0,0.0,0.7292006525285482,0.6697847262655786,644.2526246963128,644.2526246963128,1201.5881696228666,1201.5881696228666,3109692.1669917265,3109692.1669917265,587.8,587.8,862.4,862.4,2561889.5,2561889.5
6,vista_hermosa,randu,polar,1.0,4917,4917,0.0,0.0,0.7292006525285482,1.5452904175317566,644.2526246963128,1007.5648181560613,1201.5881696228666,1744.6263250914492,3109692.1669917265,4405427.380300527,587.8,862.1,862.4,1200.6,2561889.5,3485069.9000000004
6,reforma,randu,polar,1.0,4917,4917,0.0,0.0,0.7292006525285482,0.7178078557122674,644.2526246963128,641.3811339632591,1201.5881696228666,1226.603064361543,3109692.1669917265,3114608.708215315,587.8,587.8,862.4,868.4,2561889.5,2582615.5
7,base,randu,polar,1.0,4917,4917,0.0,0.0,0.7292006525285482,0.6697847262655786,644.2526246963128,644.2526246963128,1201.5881696228666,1201.5881696228666,3109692.1669917265,3109692.1669917265,587.8,587.8,862.4,862.4,2561889.5,2561889.5
7,vista_hermosa,randu,polar,1.0,4917,4917,0.0,0.0,0.7292006525285482,1.5452904175317566,644.2526246963128,1007.5648181560613,1201.5881696228666,1744.6263250914492,3109692.1669917265,4405427.380300527,587.8,862.1,862.4,1200.6,2561889.5,3485069.9000000004
7,reforma,randu,polar,1.0,4917,4917,0.0,0.0,0.7292006525285482,0.7178078557122674,644.2526246963128,641.3811339632591,1201.5881696228666,1226.603064361543,3109692.1669917265,3114608.708215315,587.8,587.8,862.4,868.4,2561889.5,2582615.5
8,base,randu,polar,1.0,5069,5069,0.0,0.0,0.7354904236796286,0.6784232312873715,662.4879514921619,662.4879514921619,1222.3129445789184,1222.3129445789184,3252245.746405192,3252245.746405192,593.9,593.9,868.1,868.1,2677566.5,2677566.5
8,vista_hermosa,randu,polar,1.0,5069,5069,0.0,0.0,0.7354904236796286,1.461425794488037,662.4879514921619,1026.9072306171045,1222.3129445789184,1765.1846246411858,3252245.746405192,4622565.946215113,593.9,879.0,868.1,1200.6,2677566.5,3654562.8000000003
8,reforma,randu,polar,1.0,5069,5069,0.0,0.0,0.7354904236796286,0.6784232312873715,662.4879514921619,654.2878242185168,1222.3129445789184,1253.9642263944472,3252245.746405192,3252313.3406894775,593.9,593.9,868.1,884.2,2677566.5,2698733.4
9,base,randu,polar,1.0,5069,5069,0.0,0.0,0.7354904236796286,0.6784232312873715,662.4879514921619,662.4879514921619,1222.3129445789184,1222.3129445789184,3252245.746405192,3252245.746405192,593.9,593.9,868.1,868.1,2677566.5,2677566.5
9,vista_hermosa,randu,polar,1.0,5069,5069,0.0,0.0,0.7354904236796286,1.461425794488037,662.4879514921619,1026.9072306171045,1222.3129445789184,1765.1846246411858,3252245.746405192,4622565.946215113,593.9,879.0,868.1,1200.6,2677566.5,3654562.8000000003
9,reforma,randu,polar,1.0,5069,5069,0.0,0.0,0.7354904236796286,0.6784232312873715,662.4879514921619,654.2878242185168,1222.3129445789184,1253.9642263944472,3252245.746405192,3252313.3406894775,593.9,593.9,868.1,884.2,2677566.5,2698733.4
10,base,randu,polar,1.0,5039,5039,0.0,0.0,0.7371269748390872,0.6348872019791201,648.0650557230327,648.0650557230327,1206.7636591403643,1206.7636591403643,3205202.177732292,3205202.177732292,582.2,582.2,859.5,859.5,2636802.5,2636802.5
10,vista_hermosa,randu,polar,1.0,5039,5039,0.0,0.0,0.7371269748390872,1.2910850657603858,648.0650557230327,1004.445484179834,1206.7636591403643,1746.108234237875,3205202.177732292,4524449.360302453,582.2,865.6,859.5,1193.4,2636802.5,3576244.7
10,reforma,randu,polar,1.0,5039,5039,0.0,0.0,0.7371269748390872,0.6348872019791201,648.0650557230327,642.5559149682596,1206.7636591403643,1224.7582013280671,3205202.177732292,3204142.2060876787,582.2,586.3,859.5,868.4,2636802.5,2658588.5
11,base,randu,polar,1.0,5039,5039,0.0,0.0,0.7371269748390872,0.6348872019791201,648.0650557230327,648.0650557230327,1206.7636591403643,1206.7636591403643,3205202.177732292,3205202.177732292,582.2,582.2,859.5,859.5,2636802.5,2636802.5
11,vista_hermosa,randu,polar,1.0,5039,5039,0.0,0.0,0.7371269748390872,1.2910850657603858,648.0650557230327,1004.445484179834,1206.7636591403643,1746.108234237875,3205202.177732292,4524449.360302453,582.2,865.6,859.5,1193.4,2636802.5,3576244.7
11,reforma,randu,polar,1.0,5039,5039,0.0,0.0,0.7371269748390872,0.6348872019791201,648.0650557230327,642.5559149682596,1206.7636591403643,1224.7582013280671,3205202.177732292,3204142.2060876787,582.2,586.3,859.5,868.4,2636802.5,2658588.5
12,base,randu,polar,1.0,5181,5181,0.0,0.0,0.7476190476190476,0.7307952773517393,657.3884053004681,657.3884053004681,1205.4728480072158,1205.4728480072158,3301026.7652735575,3301026.7652735575,592.4,592.4,862.4,862.4,2732476.3,2732476.3
12,vista_hermosa,randu,polar,1.0,5181,5181,0.0,0.0,0.7476190476190476,1.3559740087509944,657.3884053004681,1028.2917565336131,1205.4728480072158,1759.9337264834437,3301026.7652735575,4688465.370006882,592.4,879.6,862.4,1200.6,2732476.3,3722727.9
12,reforma,randu,polar,1.0,5181,5181,0.0,0.0,0.7476190476190476,0.7307952773517393,657.3884053004681,651.557009413857,1205.4728480072158,1237.473411994234,3301026.7652735575,3302300.479344785,592.4,592.4,862.4,868.4,2732476.3,2754613.0
13,base,randu,polar,1.0,5181,5181,0.0,0.0,0.7476190476190476,0.7307952773517393,657.3884053004681,657.3884053004681,1205.4728480072158,1205.4728480072158,3301026.7652735575,3301026.7652735575,592.4,592.4,862.4,862.4,2732476.3,2732476.3
13,vista_hermosa,randu,polar,1.0,5181,5181,0.0,0.0,0.7476190476190476,1.3559740087509944,657.3884053004681,1028.2917565336131,1205.4728480072158,1759.9337264834437,3301026.7652735575,4688465.370006882,592.4,879.6,862.4,1200.6,2732476.3,3722727.9
13,reforma,randu,polar,1.0,5181,5181,0.0,0.0,0.7476190476190476,0.7307952773517393,657.3884053004681,651.557009413857,1205.4728480072158,1237.473411994234,3301026.7652735575,3302300.479344785,592.4,592.4,862.4,868.4,2732476.3,2754613.0
14,base,randu,polar,1.0,5088,5088,0.0,0.0,0.7400727272727273,0.595407678554227,637.3002252696341,637.3002252696341,1198.357167825772,1198.357167825772,3196754.678059588,3196754.678059588,578.6,578.6,862.4,862.4,2633088.0,2633088.0
14,vista_hermosa,randu,polar,1.0,5088,5088,0.0,0.0,0.7400727272727273,1.5913469518822183,637.3002252696341,991.8332990983095,1198.357167825772,1757.212485893809,3196754.678059588,4529831.512552196,578.6,865.6,862.4,1199.3,2633088.0,3577723.8
14,reforma,randu,polar,1.0,5088,5088,0.0,0.0,0.7400727272727273,0.6249631353565341,637.3002252696341,634.2365416504103,1198.357167825772,1229.5691344558934,3196754.678059588,3200276.839984085,578.6,579.6,862.4,873.4,2633088.0,2655674.3
15,base,randu,polar,1.0,5088,5088,0.0,0.0,0.7400727272727273,0.595407678554227,637.3002252696341,637.3002252696341,1198.357167825772,1198.357167825772,3196754.678059588,3196754.678059588,578.6,578.6,862.4,862.4,2633088.0,2633088.0
15,vista_hermosa,randu,polar,1.0,5088,5088,0.0,0.0,0.7400727272727273,1.5913469518822183,637.3002252696341,991.8332990983095,1198.357167825772,1757.212485893809,3196754.678059588,4529831.512552196,578.6,865.6,862.4,1199.3,2633088.0,3577723.8
15,reforma,randu,polar,1.0,5088,5088,0.0,0.0,0.7400727272727273,0.6249631353565341,637.3002252696341,634.2365416504103,1198.357167825772,1229.5691344558934,3196754.678059588,3200276.839984085,578.6,579.6,862.4,873.4,2633088.0,2655674.3
16,base,randu,polar,1.0,5061,5061,0.0,0.0,0.7376475732400525,0.800303257020069,663.8056105475914,663.8056105475914,1220.22058676963,1220.22058676963,3238208.847516956,3238208.847516956,590.3,590.3,868.1,868.1,2663044.4,2663044.4
16,vista_hermosa,randu,polar,1.0,5061,5061,0.0,0.0,0.7376475732400525,1.364379267447431,663.8056105475914,1017.4609833414506,1220.22058676963,1741.4255169681958,3238208.847516956,4572547.467324393,590.3,870.1,868.1,1200.6,2663044.4,3620392.9000000004
16,reforma,randu,polar,1.0,5061,5061,0.0,0.0,0.7376475732400525,0.800303257020069,663.8056105475914,658.757349260708,1220.22058676963,1238.637670871304,3238208.847516956,3241810.581280901,590.3,590.3,868.1,879.1,2663044.4,2686531.8
17,base,randu,polar,1.0,5061,5061,0.0,0.0,0.7376475732400525,0.800303257020069,663.8056105475914,663.8056105475914,1220.22058676963,1220.22058676963,3238208.847516956,3238208.847516956,590.3,590.3,868.1,868.1,2663044.4,2663044.4
17,vista_hermosa,randu,polar,1.0,5061,5061,0.0,0.0,0.7376475732400525,1.364379267447431,663.8056105475914,1017.4609833414506,1220.22058676963,1741.4255169681958,3238208.847516956,4572547.467324393,590.3,870.1,868.1,1200.6,2663044.4,3620392.9000000004
17,reforma,randu,polar,1.0,5061,5061,0.0,0.0,0.7376475732400525,0.800303257020069,663.8056105475914,658.757349260708,1220.22058676963,1238.637670871304,3238208.847516956,3241810.581280901,590.3,590.3,868.1,879.1,2663044.4,2686531.8
18,base,randu,polar,1.0,5061,5061,0.0,0.0,0.7361454545454545,0.6408078832380769,649.0734709786286,649.0734709786286,1205.5530713551557,1205.5530713551557,3205724.7616921477,3205724.7616921477,587.8,587.8,862.4,862.4,2630942.6,2630942.6
18,vista_hermosa,randu,polar,1.0,5061,5061,0.0,0.0,0.7361454545454545,1.4914545563251944,649.0734709786286,1002.8964959220921,1205.5530713551557,1778.5731053292407,3205724.7616921477,4518979.235940739,587.8,865.6,862.4,1193.4,2630942.6,3570861.7
18,reforma,randu,polar,1.0,5061,5061,0.0,0.0,0.7361454545454545,0.647099293930885,649.0734709786286,645.1045769613835,1205.5530713551557,1230.8226163660538,3205724.7616921477,3201624.0742013454,587.8,587.8,862.4,873.4,2630942.6,2652975.5
19,base,randu,polar,1.0,5061,5061,0.0,0.0,0.7361454545454545,0.6408078832380769,649.0734709786286,649.0734709786286,1205.5530713551557,1205.5530713551557,3205724.7616921477,3205724.7616921477,587.8,587.8,862.4,862.4,2630942.6,2630942.6
19,vista_hermosa,randu,polar,1.0,5061,5061,0.0,0.0,0.7361454545454545,1.4914545563251944,649.0734709786286,1002.8964959220921,1205.5530713551557,1778.5731053292407,3205724.7616921477,4518979.235940739,587.8,865.6,862.4,1193.4,2630942.6,3570861.7
19,reforma,randu,polar,1.0,5061,5061,0.0,0.0,0.7361454545454545,0.647099293930885,649.0734709786286,645.1045769613835,1205.5530713551557,1230.8226163660538,3205724.7616921477,3201624.0742013454,587.8,587.8,862.4,873.4,2630942.6,2652975.5
20,base,randu,polar,1.0,5054,5054,0.0,0.0,0.742143906020558,0.6971840104965972,649.0056489307383,649.0056489307383,1213.1414682052036,1213.1414682052036,3219845.385822113,3219845.385822113,590.4,590.4,862.4,862.4,2645339.5,2645339.5
20,vista_hermosa,randu,polar,1.0,5054,5054,0.0,0.0,0.742143906020558,1.3767091430587297,649.0056489307383,1011.744022367779,1213.1414682052036,1747.3397398448406,3219845.385822113,4568747.702697393,590.4,878.1,862.4,1199.3,2645339.5,3596455.2
20,reforma,randu,polar,1.0,5054,5054,0.0,0.0,0.742143906020558,0.6971840104965972,649.0056489307383,644.8650779414136,1213.1414682052036,1242.8935894426986,3219845.385822113,3222536.9405356804,590.4,590.4,862.4,868.4,2645339.5,2666271.1
21,base,randu,polar,1.0,5054,5054,0.0,0.0,0.742143906020558,0.6971840104965972,649.0056489307383,649.0056489307383,1213.1414682052036,1213.1414682052036,3219845.385822113,3219845.385822113,590.4,590.4,862.4,862.4,2645339.5,2645339.5
21,vista_hermosa,randu,polar,1.0,5054,5054,0.0,0.0,0.742143906020558,1.3767091430587297,649.0056489307383,1011.744022367779,1213.1414682052036,1747.3397398448406,3219845.385822113,4568747.702697393,590.4,878.1,862.4,1199.3,2645339.5,3596455.2
21,reforma,randu,polar,1.0,5054,5054,0.0,0.0,0.742143906020558,0.6971840104965972,649.0056489307383,644.8650779414136,1213.1414682052036,1242.8935894426986,3219845.385822113,3222536.9405356804,590.4,590.4,862.4,868.4,2645339.5,2666271.1
22,base,randu,polar,1.0,5018,5018,0.0,0.0,0.7280905397562392,0.6863467008937131,658.8436531994897,658.8436531994897,1217.3048233647805,1217.3048233647805,3250251.991331271,3250251.991331271,593.9,593.9,862.4,862.4,2664313.2,2664313.2
22,vista_hermosa,randu,polar,1.0,5018,5018,0.0,0.0,0.7280905397562392,1.496954514739441,658.8436531994897,1035.1945261150722,1217.3048233647805,1750.2430213879177,3250251.991331271,4625540.041420305,593.9,879.0,862.4,1202.6,2664313.2,3640414.5999999996
22,reforma,randu,polar,1.0,5018,5018,0.0,0.0,0.7280905397562392,0.7243972207351221,658.8436531994897,655.5643124181065,1217.3048233647805,1241.424255910439,3250251.991331271,3255257.9164069737,593.9,593.9,862.4,869.5,2664313.2,2686397.1
23,base,randu,polar,1.0,5018,5018,0.0,0.0,0.7280905397562392,0.6863467008937131,658.8436531994897,658.8436531994897,1217.3048233647805,1217.3048233647805,3250251.991331271,3250251.991331271,593.9,593.9,862.4,862.4,2664313.2,2664313.2
23,vista_hermosa,randu,polar,1.0,5018,5018,0.0,0.0,0.7280905397562392,1.496954514739441,658.8436531994897,1035.1945261150722,1217.3048233647805,1750.2430213879177,3250251.991331271,4625540.041420305,593.9,879.0,862.4,1202.6,2664313.2,3640414.5999999996
23,reforma,randu,polar,1.0,5018,5018,0.0,0.0,0.7280905397562392,0.7243972207351221,658.8436531994897,655.5643124181065,1217.3048233647805,1241.424255910439,3250251.991331271,3255257.9164069737,593.9,593.9,862.4,869.5,2664313.2,2686397.1
24,base,randu,polar,1.0,5018,5018,0.0,0.0,0.7392457277548615,0.6574089094298348,657.9082339906081,657.9082339906081,1216.9941558765356,1216.9941558765356,3215157.4834395507,3215157.4834395507,590.3,590.3,862.4,862.4,2641484.1,2641484.1
24,vista_hermosa,randu,polar,1.0,5018,5018,0.0,0.0,0.7392457277548615,1.530904085262242,657.9082339906081,1024.5939447049823,1216.9941558765356,1763.3854930055463,3215157.4834395507,4585071.660720099,590.3,878.1,862.4,1200.6,2641484.1,3604769.5
24,reforma,randu,polar,1.0,5018,5018,0.0,0.0,0.7392457277548615,0.6574089094298348,657.9082339906081,654.3089799739392,1216.9941558765356,1237.9383349891352,3215157.4834395507,3213217.499850925,590.3,590.3,862.4,873.4,2641484.1,2662509.9000000004
25,base,randu,polar,1.0,5018,5018,0.0,0.0,0.7392457277548615,0.6574089094298348,657.9082339906081,657.9082339906081,1216.9941558765356,1216.9941558765356,3215157.4834395507,3215157.4834395507,590.3,590.3,862.4,862.4,2641484.1,2641484.1
25,vista_hermosa,randu,polar,1.0,5018,5018,0.0,0.0,0.7392457277548615,1.530904085262242,657.9082339906081,1024.5939447049823,1216.9941558765356,1763.3854930055463,3215157.4834395507,4585071.660720099,590.3,878.1,862.4,1200.6,2641484.1,3604769.5
25,reforma,randu,polar,1.0,5018,5018,0.0,0.0,0.7392457277548615,0.6574089094298348,657.9082339906081,654.3089799739392,1216.9941558765356,1237.9383349891352,3215157.4834395507,3213217.499850925,590.3,590.3,862.4,873.4,2641484.1,2662509.9000000004
26,base,randu,polar,1.0,5158,5158,0.0,0.0,0.7429065245571079,0.799111604228994,657.2924289063894,657.2924289063894,1204.4129116889303,1204.4129116889303,3296894.7967144726,3296894.7967144726,593.9,593.9,861.2,861.2,2717042.5,2717042.5
26,vista_hermosa,randu,polar,1.0,5158,5158,0.0,0.0,0.7429065245571079,1.3426532037521564,657.2924289063894,1014.8769944668461,1204.4129116889303,1725.6587217429578,3296894.7967144726,4661552.858755315,593.9,878.6,861.2,1194.284999999998,2717042.5,3696140.3
26,reforma,randu,polar,1.0,5158,5158,0.0,0.0,0.7429065245571079,0.799111604228994,657.2924289063894,654.1175566234491,1204.4129116889303,1227.5554041199025,3296894.7967144726,3298041.375283465,593.9,593.9,861.2,869.5,2717042.5,2739287.9000000004
27,base,randu,polar,1.0,5158,5158,0.0,0.0,0.7429065245571079,0.799111604228994,657.2924289063894,657.2924289063894,1204.4129116889303,1204.4129116889303,3296894.7967144726,3296894.7967144726,593.9,593.9,861.2,861.2,2717042.5,2717042.5
27,vista_hermosa,randu,polar,1.0,5158,5158,0.0,0.0,0.7429065245571079,1.3426532037521564,657.2924289063894,1014.8769944668461,1204.4129116889303,1725.6587217429578,3296894.7967144726,4661552.858755315,593.9,878.6,861.2,1194.284999999998,2717042.5,3696140.3
27,reforma,randu,polar,1.0,5158,5158,0.0,0.0,0.7429065245571079,0.799111604228994,657.2924289063894,654.1175566234491,1204.4129116889303,1227.5554041199025,3296894.7967144726,3298041.375283465,593.9,593.9,861.2,869.5,2717042.5,2739287.9000000004
28,base,randu,polar,1.0,5142,5142,0.0,0.0,0.7422055427251733,0.6386814362003941,651.9574165282511,651.9574165282511,1218.838148645001,1218.838148645001,3262294.7710260884,3262294.7710260884,587.8,587.8,862.4,862.4,2682303.5999999996,2682303.5999999996
28,vista_hermosa,randu,polar,1.0,5142,5142,0.0,0.0,0.7422055427251733,1.5916945402617546,651.9574165282511,1020.008450622336,1218.838148645001,1768.692116933572,3262294.7710260884,4646115.628441246,587.8,861.5,862.4,1200.6,2682303.5999999996,3653973.1
28,reforma,randu,polar,1.0,5142,5142,0.0,0.0,0.7422055427251733,0.6386814362003941,651.9574165282511,644.9075605344676,1218.838148645001,1236.6546857293465,3262294.7710260884,3253846.348005986,587.8,587.8,862.4,873.4,2682303.5999999996,2704127.9000000004
29,base,randu,polar,1.0,5142,5142,0.0,0.0,0.7422055427251733,0.6386814362003941,651.9574165282511,651.9574165282511,1218.838148645001,1218.838148645001,3262294.7710260884,3262294.7710260884,587.8,587.8,862.4,862.4,2682303.5999999996,2682303.5999999996
29,vista_hermosa,randu,polar,1.0,5142,5142,0.0,0.0,0.7422055427251733,1.5916945402617546,651.9574165282511,1020.008450622336,1218.838148645001,1768.692116933572,3262294.7710260884,4646115.628441246,587.8,861.5,862.4,1200.6,2682303.5999999996,3653973.1
29,reforma,randu,polar,1.0,5142,5142,0.0,0.0,0.7422055427251733,0.6386814362003941,651.9574165282511,644.9075605344676,1218.838148645001,1236.6546857293465,3262294.7710260884,3253846.348005986,587.8,587.8,862.4,873.4,2682303.5999999996,2704127.9000000004
0,base,pcg64,polar,0.5,2576,2576,0.0,0.0,0.7442935567754985,0.3567836654708388,672.4869524643555,672.4869524643555,1215.4469896605565,1215.4469896605565,1680437.243005344,1680437.243005344,604.0,604.0,868.4,868.4,1384709.7000000002,1384709.7000000002
0,vista_hermosa,pcg64,polar,0.5,2576,2576,0.0,0.0,0.7442935567754985,0.8381859814377829,672.4869524643555,1060.9635262789607,1215.4469896605565,1769.0718417663325,1680437.243005344,2398307.566870678,604.0,894.3,868.4,1193.4,1384709.7000000002,1893867.8
0,reforma,pcg64,polar,0.5,2576,2576,0.0,0.0,0.7442935567754985,0.3567836654708388,672.4869524643555,669.0316901324438,1215.4469896605565,1227.370825163294,1680437.243005344,1679155.3615942064,604.0,606.4,868.4,879.1,1384709.7000000002,1395499.0999999999
1,base,pcg64,polar,0.5,2582,2582,0.0,0.0,0.7443067166330355,0.4201219019449891,617.924609587652,617.924609587652,1196.5324598572267,1196.5324598572267,1601249.248508876,1601249.248508876,573.5,573.5,859.5,859.5,1324598.4,1324598.4
1,vista_hermosa,pcg64,polar,0.5,2582,2582,0.0,0.0,0.7443067166330355,0.6941104396488733,617.924609587652,964.2189662671306,1196.5324598572267,1718.3246845722826,1601249.248508876,2235870.047140386,573.5,849.3,859.5,1184.5,1324598.4,1783401.7
1,reforma,pcg64,polar,0.5,2582,2582,0.0,0.0,0.7443067166330355,0.4201219019449891,617.924609587652,612.3506697479997,1196.5324598572267,1219.9898284376882,1601249.248508876,1600662.9871562547,573.5,577.2,859.5,866.3899999999993,1324598.4,1335962.4
2,base,pcg64,polar,0.5,2533,2533,0.0,0.0,0.7436876100998239,0.40690997656866973,642.6753458690912,642.6753458690912,1188.8313591917802,1188.8313591917802,1612813.7600374592,1612813.7600374592,590.3,590.3,868.84,868.84,1332940.1,1332940.1
2,vista_hermosa,pcg64,polar,0.5,2533,2533,0.0,0.0,0.7436876100998239,0.9180620601853172,642.6753458690912,1001.9716764880424,1188.8313591917802,1738.8268834453922,1612813.7600374592,2279267.0505471416,590.3,871.4,868.84,1184.5,1332940.1,1815011.9000000001
2,reforma,pcg64,polar,0.5,2533,2533,0.0,0.0,0.7436876100998239,0.40690997656866973,642.6753458690912,639.7952573989369,1188.8313591917802,1230.32295155571,1612813.7600374592,1614887.7275743857,590.3,590.3,868.84,884.2,1332940.1,1344147.3
3,base,pcg64,polar,0.5,2572,2572,0.0,0.0,0.7390804597701149,0.37729625652128773,639.1155421542435,639.1155421542435,1201.7021827783096,1201.7021827783096,1620472.5968900654,1620472.5968900654,581.05,581.05,861.2,861.2,1336613.7000000002,1336613.7000000002
